4.45726,8.550509999999999,3.761737,15.3579,3.58482527019,15.96571590653,4.18326,8.0715,4.544565,8.0916
4.48441,8.49413,3.761737,15.3579,3.58482527019,15.96571590653,4.18326,8.0715,4.544565,8.0916
-2.08528,10.1694,3.500794,15.3579,3.323882325555,15.96569968013,4.18326,8.0715,4.544565,8.0916
-1.97427,9.85609,3.420504,15.3579,3.242027855555,15.94994418013,4.18326,8.0715,4.544565,8.0916
-2.32967,9.64335,3.420504,15.3579,3.242019720675,15.94990209133,4.18326,8.0715,4.544565,8.0916
-2.37772,9.361800000000001,3.019054,15.2776,2.847734370675,15.76386209133,4.18326,8.0715,4.544565,8.0916
-2.4159,9.07873,2.838402,15.2374,2.671177140675,15.69431389133,4.18326,8.0715,4.544565,8.0916
-2.44419,8.794510000000001,2.537314,15.0367,2.391608240675,15.45677809133,4.18326,8.0715,4.544565,8.0916
-2.20782,8.497540000000001,2.336589,14.8761,2.242662140675,15.18386009133,4.18326,8.0715,4.544565,8.0916
-2.47093,8.22397,2.296444,14.8159,2.201256130675,15.12448037933,4.18326,8.0715,4.544565,8.0916
-1.61358,7.95802,2.236227,14.5951,2.164208430675,14.89601040933,4.18326,8.0715,4.544565,8.0916
-1.57728,7.70399,2.135864,14.3944,2.083426530675,14.68423270933,4.18326,8.0715,4.544565,8.0916
-1.51728,7.45367,2.135864,14.2137,2.158427330675,14.48722650933,4.18326,8.0715,4.544565,8.0916
-2.40488,7.08425,2.135864,14.0531,2.211176530675,14.31779392933,4.18326,8.0715,4.544565,8.0916
-2.36357,6.80163,2.236227,13.8524,2.428731530675,14.14016462933,4.18326,8.0715,4.544565,8.0916
-2.31241,6.52062,2.316517,13.7922,2.508808073675,14.07971699233,4.18326,8.0715,4.544565,8.0916
-2.25149,6.24157,2.457024,13.7521,2.648720905675,14.03758122233,4.18326,8.0715,4.544565,8.0916
-2.18086,5.96481,2.798257,13.5714,2.960165505675,13.56928422233,4.18326,8.0715,4.544565,8.0916
2.95725,7.26765,2.878547,13.5513,3.040993937675,13.50696042233,4.18326,8.0715,4.544565,8.0916
3.0946,7.2091,2.918692,13.2502,3.054844637675,13.20117487233,4.18326,8.0715,4.544565,8.0916
3.11702,7.11397,2.878547,13.0294,3.022138667675,12.97895194233,4.18326,8.0715,4.544565,8.0916
3.14108,7.0185,2.818329,12.8488,3.051275067675,12.73552024233,4.18326,8.0715,4.544565,8.0916
3.82403,7.23351,2.818329,12.7484,3.071554467675,12.63305497233,4.18326,8.0715,4.544565,8.0916
4.79191,7.65141,2.958837,12.4875,3.248250567675,12.38864627233,4.18326,8.0715,4.544565,8.0916
4.98343,7.71753,3.039127,12.4072,3.332347117675,12.31201862233,4.18326,8.0715,4.544565,8.0916
5.06734,7.73448,3.079272,12.347,3.377258287675,12.25483630233,4.18326,8.0715,4.544565,8.0916
5.07974,7.71114,3.360287,12.066,3.657119077675,11.97271906233,4.18326,8.0715,4.544565,8.0916
5.08809,7.68472,3.520867,11.9455,3.801092977675,11.82614846233,4.18326,8.0715,4.544565,8.0916
5.09116,7.65353,3.601157,11.8452,3.860724077675,11.70506296233,4.18326,8.0715,4.544565,8.0916
5.10108,7.62646,3.761737,11.6444,3.999724877675,11.48490856233,4.18326,8.0715,4.544565,8.0916
5.11364,7.60084,3.821954,11.3835,4.114862177675,11.23083591233,4.18326,8.0715,4.544565,8.0916
5.12579,7.57413,3.942389,11.1226,4.358404177675,10.99638261233,4.18326,8.0715,4.544565,8.0916
5.1398,7.54833,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.15422,7.52212,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.16978,7.49621,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.22398,7.5175,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.26106,7.52171,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.3052,7.53925,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.33457,7.5389,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.25733,7.36098,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.26992,7.31928,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.43774,7.08165,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.55911,7.44931,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.58284,7.44441,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.60671,7.44033,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.63072,7.4371,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.65483,7.4347,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.679,7.43314,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.70321,7.43243,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.72744,7.43256,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.75164,7.43354,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.7758,7.43537,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.79987,7.43803,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.82384,7.44153,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.84767,7.44587,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.87134,7.45104,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.89481,7.45703,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.91806,7.46384,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.94106,7.47145,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.96377,7.47986,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
5.98618,7.48906,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.00826,7.49903,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.02997,7.50977,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.0513,7.52126,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.07221,7.53349,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.09268,7.54644,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.11269,7.5601,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.13221,7.57444,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.15121,7.58946,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.16968,7.60514,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.18759,7.62144,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.20493,7.63837,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.22166,7.65589,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.23777,7.67398,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.25323,7.69262,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.26804,7.71179,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.28217,7.73147,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.29561,7.75162,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.30833,7.77224,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.32033,7.79328,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.33158,7.81473,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.34208,7.83656,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.35181,7.85875,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.36076,7.88126,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.36892,7.90407,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.37628,7.92715,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
6.38282,7.974,4.002607,11.0824,4.418569124075001,10.95627229433,4.18326,8.0715,4.544565,8.0916
